abaisse abaisse	    Adj:Mas+SG
stabilimetre    stabilimetre Nom:Mas+SG
stabilisaient stabiliser Ver:IImp+PL+P3
stabilisais	    stabiliser  Ver:IImp+SG+P1:IImp+SG+P2
stabilisai stabiliser Ver:IPSim+SG+P1
stabilisait	stabiliser Ver:IImp+SG+P3
stabilisames stabiliser	    Ver:IPSim+PL+P1
accroupissement	accroupissement	Nom:Mas+SG
accroupissent	accroupir	Ver:IPre+PL+P3
accroupissent	accroupir	Ver:SImp+PL+P3
accroupissent	accroupir	Ver:SPre+PL+P3
accroupisses	accroupir	Ver:SImp+SG+P2
accroupisses	accroupir	Ver:SPre+SG+P2
accroupissez	accroupir	Ver:Imp+PL+P2
accroupissez	accroupir	Ver:IPre+PL+P2
accroupissiez	accroupir	Ver:IImp+PL+P2
accroupissiez	accroupir	Ver:SImp+PL+P2
accroupissiez	accroupir	Ver:SPre+PL+P2
accroupissions	accroupir	Ver:IImp+PL+P1
accroupissions	accroupir	Ver:SImp+PL+P1
accroupissions	accroupir	Ver:SPre+PL+P1
accroupissons	accroupir	Ver:Imp+PL+P1
accroupissons	accroupir	Ver:IPre+PL+P1
accroupit	accroupir	Ver:IPre+SG+P3
accroupit	accroupir	Ver:IPSim+SG+P3
accroupit	accroupir	Ver:SImp+SG+P3
accroupites	accroupir	Ver:IPSim+PL+P2
accroyaient	accroire	Ver:IImp+PL+P3
accroyais	accroire	Ver:IImp+SG+P1
accroyais	accroire	Ver:IImp+SG+P2
accroyait	accroire	Ver:IImp+SG+P3
accroyant	accroire	Ver:PPre
accroyant	accroire	Ver:PPre+Mas+SG
accroyez	accroire	Ver:Imp+PL+P2
accroyez	accroire	Ver:IPre+PL+P2
accroyiez	accroire	Ver:IImp+PL+P2
accroyiez	accroire	Ver:SPre+PL+P2
accroyions	accroire	Ver:IImp+PL+P1
accroyions	accroire	Ver:SPre+PL+P1
accroyons	accroire	Ver:Imp+PL+P1
accroyons	accroire	Ver:IPre+PL+P1
accru	accroitre	Ver:PPas+Mas+SG
accru	accru	Adj:Mas+SG
accru	accru	Nom:Mas+SG
accrue	accroitre	Ver:PPas+Fem+SG
accrue	accru	Adj:Fem+SG
accrue	accrue	Nom:Fem+SG
accrues	accroitre	Ver:PPas+Fem+PL
accrues	accru	Adj:Fem+PL
accrues	accrue	Nom:Fem+PL
accrumes	accroire	Ver:IPSim+PL+P1
accrumes	accroitre	Ver:IPSim+PL+P1
accrurent	accroitre	Ver:IPSim+PL+P3
accrus	accroitre	Ver:PPas+Mas+PL:IPSim+SG+P1:IPSim+SG+P2
accrus	accru	Adj:Mas+PL
accrus	accru	Nom:Mas+PL
accrusse	accroire	Ver:SImp+SG+P1
accrusse	accroitre	Ver:SImp+SG+P1
accrussent	accroire	Ver:SImp+PL+P3
accrussent	accroitre	Ver:SImp+PL+P3
accrusses	accroire	Ver:SImp+SG+P2
accrusses	accroitre	Ver:SImp+SG+P2
accrussiez	accroire	Ver:SImp+PL+P2
accrussiez	accroitre	Ver:SImp+PL+P2
accrussions	accroire	Ver:SImp+PL+P1
accrussions	accroitre	Ver:SImp+PL+P1
accrut	accroire	Ver:SImp+SG+P3
accrut	accroitre	Ver:IPSim+SG+P3
accrut	accroitre	Ver:SImp+SG+P3
accrutes	accroire	Ver:IPSim+PL+P2
accrutes	accroitre	Ver:IPSim+PL+P2
accu	accu	Nom:Mas+SG
accueil	accueil	Nom:Mas+SG
accueillaient	accueillir	Ver:IImp+PL+P3
accueillais	accueillir	Ver:IImp+SG+P1:IImp+SG+P2
accueillait	accueillir	Ver:IImp+SG+P3
accueillant	accueillant	Adj:Mas+SG
accueillant	accueillir	Ver:PPre
accueillante	accueillant	Adj:Fem+SG
accueillantes	accueillant	Adj:Fem+PL
accueillants	accueillant	Adj:Mas+PL
accueille	accueillir	Ver:IPre+SG+P1:IPre+SG+P3:SPre+SG+P1:SPre+SG+P3:ImPre+SG+P2
accueillent	accueillir	Ver:IPre+PL+P3:SPre+PL+P3
accueillera	accueillir	Ver:IFut+SG+P3
accueillerai	accueillir	Ver:IFut+SG+P1
accueilleraient	accueillir	Ver:CPre+PL+P3
accueillerais	accueillir	Ver:CPre+SG+P1:CPre+SG+P2
accueillerait	accueillir	Ver:CPre+SG+P3
accueilleras	accueillir	Ver:IFut+SG+P2
accueillerez	accueillir	Ver:IFut+PL+P2
accueilleriez	accueillir	Ver:CPre+PL+P2
accueillerions	accueillir	Ver:CPre+PL+P1
accueillerons	accueillir	Ver:IFut+PL+P1
accueilleront	accueillir	Ver:IFut+PL+P3
accueilles	accueillir	Ver:IPre+SG+P2:SPre+SG+P2
accueillez	accueillir	Ver:IPre+PL+P2:ImPre+PL+P2
accueilli	accueillir	Ver:PPas+Mas+SG
accueillie	accueillir	Ver:PPas+Fem+SG
accueillies	accueillir	Ver:PPas+Fem+PL
accueilliez	accueillir	Ver:IImp+PL+P2
accueilliez	accueillir	Ver:SPre+PL+P2
accueillimes	accueillir	Ver:IPSim+PL+P1
accueillions	accueillir	Ver:IImp+PL+P1:SPre+PL+P1
accueillir	accueillir	Ver:Inf
accueillirent	accueillir	Ver:IPSim+PL+P3
accueillis	accueillir	Ver:PPas+Mas+PL:IPSim+SG+P1:IPSim+SG+P2
accueillis	accueillir	Ver:IPSim+SG+P1:IPSim+SG+P2
accueillissent	accueillir	Ver:SImp+PL+P3
accueillisses	accueillir	Ver:SImp+SG+P2
accueillissiez	accueillir	Ver:SImp+PL+P2
accueillissions	accueillir	Ver:SImp+PL+P1
accueillit	accueillir	Ver:IPSim+SG+P3
accueillit	accueillir	Ver:SImp+SG+P3
accueillites	accueillir	Ver:IPSim+PL+P2
accueillons	accueillir	Ver:IPre+PL+P1:ImPre+PL+P1
accueils	accueil	Nom:Mas+PL
accula	acculer	Ver:IPSim+SG+P3
acculai	acculer	Ver:IPSim+SG+P1
acculaient	acculer	Ver:IImp+PL+P3
acculais	acculer	Ver:IImp+SG+P1:IImp+SG+P2
acculait	acculer	Ver:IImp+SG+P3
acculames	acculer	Ver:IPSim+PL+P1
acculant	acculer	Ver:PPre
acculas	acculer	Ver:IPSim+SG+P2
acculasse	acculer	Ver:SImp+SG+P1
acculassent	acculer	Ver:SImp+PL+P3
acculasses	acculer	Ver:SImp+SG+P2
acculassiez	acculer	Ver:SImp+PL+P2
acculassions	acculer	Ver:SImp+PL+P1
acculat	acculer	Ver:SImp+SG+P3
acculates	acculer	Ver:IPSim+PL+P2
accule	acculer	Ver:IPre+SG+P1:IPre+SG+P3:SPre+SG+P1:SPre+SG+P3:ImPre+SG+P2
accule	acculer	Ver:PPas+Mas+SG
acculee	acculee	Nom:Fem+SG
acculee	acculer	Ver:PPas+Fem+SG
acculees	acculee	Nom:Fem+PL
acculees	acculer	Ver:PPas+Fem+PL
acculent	acculer	Ver:IPre+PL+P3:SPre+PL+P3
acculera	acculer	Ver:IFut+SG+P3
acculer	acculer	Ver:Inf
acculerai	acculer	Ver:IFut+SG+P1
acculeraient	acculer	Ver:CPre+PL+P3
acculerais	acculer	Ver:CPre+SG+P1:CPre+SG+P2
acculerait	acculer	Ver:CPre+SG+P3
acculeras	acculer	Ver:IFut+SG+P2
acculerent	acculer	Ver:IPSim+PL+P3
acculerez	acculer	Ver:IFut+PL+P2
acculeriez	acculer	Ver:CPre+PL+P2
acculerions	acculer	Ver:CPre+PL+P1
acculerons	acculer	Ver:IFut+PL+P1
acculeront	acculer	Ver:IFut+PL+P3
accules	acculer	Ver:IPre+SG+P2:SPre+SG+P2
accules	acculer	Ver:PPas+Mas+PL
acculez	acculer	Ver:IPre+PL+P2:ImPre+PL+P2
acculiez	acculer	Ver:IImp+PL+P2:SPre+PL+P2
acculions	acculer	Ver:IImp+PL+P1:SPre+PL+P1
acculons	acculer	Ver:Imp+PL+P1
acculons	acculer	Ver:IPre+PL+P1
acculturation	acculturation	Nom:Fem+SG
acculturations	acculturation	Nom:Fem+PL
acculturer	acculturer	Ver:Inf
accumula	accumuler	Ver:IPSim+SG+P3
accumulai	accumuler	Ver:IPSim+SG+P1
accumulaient	accumuler	Ver:IImp+PL+P3
accumulais	accumuler	Ver:IImp+SG+P1:IImp+SG+P2
accumulait	accumuler	Ver:IImp+SG+P3
accumulames	accumuler	Ver:IPSim+PL+P1
accumulant	accumuler	Ver:PPre
accumulas	accumuler	Ver:IPSim+SG+P2
accumulasse	accumuler	Ver:SImp+SG+P1
accumulassent	accumuler	Ver:SImp+PL+P3
accumulasses	accumuler	Ver:SImp+SG+P2
accumulassiez	accumuler	Ver:SImp+PL+P2
accumulassions	accumuler	Ver:SImp+PL+P1
accumulat	accumuler	Ver:SImp+SG+P3
accumulates	accumuler	Ver:IPSim+PL+P2
accumulateur	accumulateur	Adj:Mas+SG
accumulateur	accumulateur	Nom:Mas+SG
accumulateurs	accumulateur	Adj:Mas+PL
accumulateurs	accumulateur	Nom:Mas+PL
accumulation	accumulation	Nom:Fem+SG
accumulations	accumulation	Nom:Fem+PL
accumule	accumule	Adj:Mas+SG
accumule	accumuler	Ver:IPre+SG+P1:IPre+SG+P3:SPre+SG+P1:SPre+SG+P3:ImPre+SG+P2
accumule	accumuler	Ver:PPas+Mas+SG
accumulee	accumule	Adj:Fem+SG
accumulee	accumuler	Ver:PPas+Fem+SG
accumulees	accumule	Adj:Fem+PL
accumulees	accumuler	Ver:PPas+Fem+PL
accumulent	accumuler	Ver:IPre+PL+P3:SPre+PL+P3
accumulera	accumuler	Ver:IFut+SG+P3
accumuler	accumuler	Ver:Inf
accumulerai	accumuler	Ver:IFut+SG+P1
accumuleraient	accumuler	Ver:CPre+PL+P3
accumulerais	accumuler	Ver:CPre+SG+P1:CPre+SG+P2
accumulerait	accumuler	Ver:CPre+SG+P3
accumuleras	accumuler	Ver:IFut+SG+P2
accumulerent	accumuler	Ver:IPSim+PL+P3
accumulerez	accumuler	Ver:IFut+PL+P2
accumuleriez	accumuler	Ver:CPre+PL+P2
accumulerions	accumuler	Ver:CPre+PL+P1
accumulerons	accumuler	Ver:IFut+PL+P1
accumuleront	accumuler	Ver:IFut+PL+P3
accumules	accumule	Adj:Mas+PL
accumules	accumuler	Ver:IPre+SG+P2:SPre+SG+P2
accumules	accumuler	Ver:PPas+Mas+PL
accumulez	accumuler	Ver:IPre+PL+P2:ImPre+PL+P2
accumuliez	accumuler	Ver:IImp+PL+P2:SPre+PL+P2
accumulions	accumuler	Ver:IImp+PL+P1:SPre+PL+P1
accumulons	accumuler	Ver:IPre+PL+P1:ImPre+PL+P1
accusa	accuser	Ver:IPSim+SG+P3
accusai	accuser	Ver:IPSim+SG+P1
accusaient	accuser	Ver:IImp+PL+P3
accusais	accuser	Ver:IImp+SG+P1:IImp+SG+P2
accusait	accuser	Ver:IImp+SG+P3
accusames	accuser	Ver:IPSim+PL+P1
accusant	accuser	Ver:PPre
accusas	accuser	Ver:IPSim+SG+P2
accusasse	accuser	Ver:SImp+SG+P1
accusassent	accuser	Ver:SImp+PL+P3
accusasses	accuser	Ver:SImp+SG+P2
accusassiez	accuser	Ver:SImp+PL+P2
accusassions	accuser	Ver:SImp+PL+P1
accusat	accuser	Ver:SImp+SG+P3
accusates	accuser	Ver:IPSim+PL+P2
accusateur	accusateur	Adj:Mas+SG
accusateurs	accusateur	Adj:Mas+PL
accusatif	accusatif	Nom:Mas+SG
accusatifs	accusatif	Nom:Mas+PL
accusation	accusation	Nom:Fem+SG
accusations	accusation	Nom:Fem+PL
accusatoire	accusatoire	Adj:InvGen+SG
accusatrice	accusateur	Adj:Fem+SG
accusatrice	accusateur	Nom:Fem+SG
accusatrices	accusateur	Adj:Fem+PL
accusatrices	accusateur	Nom:Fem+PL
accuse	accuse	Adj:Mas+SG
accuse	accuse	Nom:Mas+SG
accuse	accuser	Ver:IPre+SG+P1:IPre+SG+P3:SPre+SG+P1:SPre+SG+P3:ImPre+SG+P2
accuse	accuser	Ver:PPas+Mas+SG
accusee	accuse	Adj:Fem+SG
accusee	accuse	Nom:Fem+SG
accusee	accuser	Ver:PPas+Fem+SG
accusees	accuse	Adj:Fem+PL
accusees	accuse	Nom:Fem+PL
accusees	accuser	Ver:PPas+Fem+PL
accusent	accuser	Ver:IPre+PL+P3:SPre+PL+P3
accusera	accuser	Ver:IFut+SG+P3
accuser	accuser	Ver:Inf
accuserai	accuser	Ver:IFut+SG+P1
accuseraient	accuser	Ver:CPre+PL+P3
accuserais	accuser	Ver:CPre+SG+P1:CPre+SG+P2
accuserait	accuser	Ver:CPre+SG+P3
accuseras	accuser	Ver:IFut+SG+P2
accuserent	accuser	Ver:IPSim+PL+P3
accuserez	accuser	Ver:IFut+PL+P2
accuseriez	accuser	Ver:CPre+PL+P2
accuserions	accuser	Ver:CPre+PL+P1
accuserons	accuser	Ver:IFut+PL+P1
accuseront	accuser	Ver:IFut+PL+P3
accuses	accuse	Adj:Mas+PL
accuses	accuse	Nom:Mas+PL
accuses	accuser	Ver:IPre+SG+P2:SPre+SG+P2
accuses	accuser	Ver:PPas+Mas+PL
accusez	accuser	Ver:IPre+PL+P2:ImPre+PL+P2
accusiez	accuser	Ver:IImp+PL+P2:SPre+PL+P2
accusions	accuser	Ver:IImp+PL+P1:SPre+PL+P1
accusons	accuser	Ver:IPre+PL+P1:ImPre+PL+P1
ace	ace	Nom:Mas+SG
acensant	acenser	Ver:PPre
acensant	acenser	Ver:PPre+Mas+SG
acense	acenser	Ver:Imp+SG+P2
acense	acenser	Ver:IPre+SG+P1
acense	acenser	Ver:IPre+SG+P3
acense	acenser	Ver:SPre+SG+P1
acense	acenser	Ver:SPre+SG+P3
acenser	acenser	Ver:Inf
acephale	acephale	Adj:InvGen+SG
acephale	acephale	Nom:Mas+SG
acerant	acerer	Ver:PPre
acerbe	acerbe	Adj:InvGen+SG
acerbes	acerbe	Adj:InvGen+PL
acerbite	acerbite	Nom:Fem+SG
acere	acere	Adj:Mas+SG
acere	acerer	Ver:Imp+SG+P2
acere	acerer	Ver:IPre+SG+P1
acere	acerer	Ver:IPre+SG+P3
acere	acerer	Ver:PPas+Mas+SG
acere	acerer	Ver:SPre+SG+P1
acere	acerer	Ver:SPre+SG+P3
aceree	acere	Adj:Fem+SG
aceree	acerer	Ver:PPas+Fem+SG
acerees	acere	Adj:Fem+PL
acerees	acerer	Ver:PPas+Fem+PL
acerent	acerer	Ver:IPre+PL+P3
acerent	acerer	Ver:SPre+PL+P3
acerer	acerer	Ver:Inf
aceres	acere	Adj:Mas+PL
aceres	acerer	Ver:IPre+SG+P2
aceres	acerer	Ver:PPas+Mas+PL
aceres	acerer	Ver:SPre+SG+P2
aces	ace	Nom:Mas+PL
acescence	acescence	Nom:Fem+SG
acescent	acescent	Adj:Mas+SG
acescente	acescent	Adj:Fem+SG
acescentes	acescent	Adj:Fem+PL
acetamide	acetamide	Nom:Mas+SG
acetate	acetate	Nom:Mas+SG
acetates	acetate	Nom:Mas+PL
acetifiant	acetifier	Ver:PPre
acetifiant	acetifier	Ver:PPre+Mas+SG
acetifie	acetifier	Ver:Imp+SG+P2
acetifie	acetifier	Ver:IPre+SG+P1
acetifie	acetifier	Ver:IPre+SG+P3
acetifie	acetifier	Ver:SPre+SG+P1
acetifie	acetifier	Ver:SPre+SG+P3
acetifier	acetifier	Ver:Inf
acetique	acetique	Adj:InvGen+SG
acetobacter	acetobacter	Nom:Mas+SG
acetone	acetone	Nom:Fem+SG
acetonemie	acetonemie	Nom:Fem+SG
acetonurie	acetonurie	Nom:Fem+SG
acetyle	acetyle	Nom:Mas+SG
acetyle	acetyler	Ver:IPre+SG+P1:IPre+SG+P3:SPre+SG+P1:SPre+SG+P3:ImPre+SG+P2
acetylene	acetylene	Nom:Mas+SG
acetylenique	acetylenique	Adj:InvGen+SG
acetylsalicylique	acetylsalicylique	Adj:InvGen+SG
acetylure	acetylure	Nom:Mas+SG
achaine	achaine	Nom:Mas+SG
achalandage	achalandage	Nom:Mas+SG
achalandages	achalandage	Nom:Mas+PL
achalandant	achalander	Ver:PPre
achalande	achalande	Adj:Mas+SG
achalandee	achalande	Adj:Fem+SG
achalandees	achalande	Adj:Fem+PL
achalander	achalander	Ver:Inf
achalandes	achalande	Adj:Mas+PL
achalasie	achalasie	Nom:Fem+SG
achard	achard	Nom:Mas+SG
achards	achard	Nom:Mas+PL
achards	achards	Nom:Mas+PL
acharisme	acharisme	Nom:Mas+SG
acharna	acharner	Ver:IPSim+SG+P3
acharnai	acharner	Ver:IPSim+SG+P1
acharnaient	acharner	Ver:IImp+PL+P3
acharnais	acharner	Ver:IImp+SG+P1:IImp+SG+P2
acharnait	acharner	Ver:IImp+SG+P3
acharnames	acharner	Ver:IPSim+PL+P1
acharnant	acharner	Ver:PPre
acharnas	acharner	Ver:IPSim+SG+P2
acharnasse	acharner	Ver:SImp+SG+P1
acharnassent	acharner	Ver:SImp+PL+P3
acharnasses	acharner	Ver:SImp+SG+P2
acharnassiez	acharner	Ver:SImp+PL+P2
acharnassions	acharner	Ver:SImp+PL+P1
acharnat	acharner	Ver:SImp+SG+P3
acharnates	acharner	Ver:IPSim+PL+P2
acharne	acharne	Adj:Mas+SG
acharne	acharne	Nom:Mas+SG
acharne	acharner	Ver:IPre+SG+P1:IPre+SG+P3:SPre+SG+P1:SPre+SG+P3:ImPre+SG+P2
acharne	acharner	Ver:PPas+Mas+SG
acharnee	acharne	Adj:Fem+SG
acharnee	acharne	Nom:Fem+SG
acharnee	acharner	Ver:PPas+Fem+SG
acharnees	acharne	Adj:Fem+PL
acharnees	acharne	Nom:Fem+PL
acharnees	acharner	Ver:PPas+Fem+PL
acharnement	acharnement	Nom:Mas+SG
acharnements	acharnement	Nom:Mas+PL
acharnent	acharner	Ver:IPre+PL+P3:SPre+PL+P3
acharnera	acharner	Ver:IFut+SG+P3
acharner	acharner	Ver:Inf
acharnerai	acharner	Ver:IFut+SG+P1
acharneraient	acharner	Ver:CPre+PL+P3
acharnerais	acharner	Ver:CPre+SG+P1:CPre+SG+P2
acharnerait	acharner	Ver:CPre+SG+P3
acharneras	acharner	Ver:IFut+SG+P2
acharnerent	acharner	Ver:IPSim+PL+P3
acharnerez	acharner	Ver:IFut+PL+P2
acharneriez	acharner	Ver:CPre+PL+P2
acharnerions	acharner	Ver:CPre+PL+P1
acharnerons	acharner	Ver:IFut+PL+P1
acharneront	acharner	Ver:IFut+PL+P3
acharnes	acharne	Adj:Mas+PL
acharnes	acharne	Nom:Mas+PL
acharnes	acharner	Ver:IPre+SG+P2:SPre+SG+P2
acharnes	acharner	Ver:PPas+Mas+PL
acharnez	acharner	Ver:IPre+PL+P2:ImPre+PL+P2
acharniez	acharner	Ver:IImp+PL+P2:SPre+PL+P2
acharnions	acharner	Ver:IImp+PL+P1:SPre+PL+P1
acharnons	acharner	Ver:IPre+PL+P1:ImPre+PL+P1
achat	achat	Nom:Mas+SG
achats	achat	Nom:Mas+PL
ache	ache	Nom:Fem+SG
acheen	acheen	Adj:Mas+SG
acheen	acheen	Nom:Mas+SG
acheenne	acheen	Adj:Fem+SG
acheenne	acheen	Nom:Fem+SG
acheennes	acheen	Adj:Fem+PL
acheennes	acheen	Nom:Fem+PL
acheens	acheen	Adj:Mas+PL
acheens	acheen	Nom:Mas+PL
achemenide	achemenide	Adj:InvGen+SG
achemenides	achemenide	Adj:InvGen+PL
achemina	acheminer	Ver:IPSim+SG+P3
acheminai	acheminer	Ver:IPSim+SG+P1
acheminaient	acheminer	Ver:IImp+PL+P3
acheminais	acheminer	Ver:IImp+SG+P1:IImp+SG+P2
acheminait	acheminer	Ver:IImp+SG+P3
acheminames	acheminer	Ver:IPSim+PL+P1
acheminant	acheminer	Ver:PPre
acheminas	acheminer	Ver:IPSim+SG+P2
acheminasse	acheminer	Ver:SImp+SG+P1
acheminassent	acheminer	Ver:SImp+PL+P3
acheminasses	acheminer	Ver:SImp+SG+P2
acheminassiez	acheminer	Ver:SImp+PL+P2
acheminassions	acheminer	Ver:SImp+PL+P1
acheminat	acheminer	Ver:SImp+SG+P3
acheminates	acheminer	Ver:IPSim+PL+P2
achemine	acheminer	Ver:IPre+SG+P1:IPre+SG+P3:SPre+SG+P1:SPre+SG+P3:ImPre+SG+P2
achemine	acheminer	Ver:PPas+Mas+SG
acheminee	acheminer	Ver:PPas+Fem+SG
acheminees	acheminer	Ver:PPas+Fem+PL
acheminement	acheminement	Nom:Mas+SG
acheminent	acheminer	Ver:IPre+PL+P3:SPre+PL+P3
acheminera	acheminer	Ver:IFut+SG+P3
acheminer	acheminer	Ver:Inf
acheminerai	acheminer	Ver:IFut+SG+P1
achemineraient	acheminer	Ver:CPre+PL+P3
acheminerais	acheminer	Ver:CPre+SG+P1:CPre+SG+P2
acheminerait	acheminer	Ver:CPre+SG+P3
achemineras	acheminer	Ver:IFut+SG+P2
acheminerent	acheminer	Ver:IPSim+PL+P3
acheminerez	acheminer	Ver:IFut+PL+P2
achemineriez	acheminer	Ver:CPre+PL+P2
acheminerions	acheminer	Ver:CPre+PL+P1
acheminerons	acheminer	Ver:IFut+PL+P1
achemineront	acheminer	Ver:IFut+PL+P3
achemines	acheminer	Ver:IPre+SG+P2:SPre+SG+P2
achemines	acheminer	Ver:PPas+Mas+PL
acheminez	acheminer	Ver:IPre+PL+P2:ImPre+PL+P2
acheminiez	acheminer	Ver:IImp+PL+P2:SPre+PL+P2
acheminions	acheminer	Ver:IImp+PL+P1:SPre+PL+P1
acheminons	acheminer	Ver:IPre+PL+P1:ImPre+PL+P1
acheta	acheter	Ver:IPSim+SG+P3
achetable	achetable	Adj:InvGen+SG
achetables	achetable	Adj:InvGen+PL
achetai	acheter	Ver:IPSim+SG+P1
achetaient	acheter	Ver:IImp+PL+P3
achetais	acheter	Ver:IImp+SG+P1:IImp+SG+P2
achetait	acheter	Ver:IImp+SG+P3
achetames	acheter	Ver:IPSim+PL+P1
achetant	acheter	Ver:PPre
achetant	acheter	Ver:PPre+Mas+SG
achetas	acheter	Ver:IPSim+SG+P2
achetasse	acheter	Ver:SImp+SG+P1
achetassent	acheter	Ver:SImp+PL+P3
achetasses	acheter	Ver:SImp+SG+P2
achetassiez	acheter	Ver:SImp+PL+P2
achetassions	acheter	Ver:SImp+PL+P1
achetat	acheter	Ver:SImp+SG+P3
achetates	acheter	Ver:IPSim+PL+P2
achete	achete	Nom:Mas+SG
achete	acheter	Ver:IPre+SG+P1:IPre+SG+P3:SPre+SG+P1:SPre+SG+P3:ImPre+SG+P2
achete	acheter	Ver:PPas+Mas+SG
achetee	acheter	Ver:PPas+Fem+SG
achetees	acheter	Ver:PPas+Fem+PL
achetent	acheter	Ver:IPre+PL+P3:SPre+PL+P3
achetera	acheter	Ver:IFut+SG+P3
acheter	acheter	Ver:Inf
acheterai	acheter	Ver:IFut+SG+P1
acheteraient	acheter	Ver:CPre+PL+P3
acheterais	acheter	Ver:CPre+SG+P1:CPre+SG+P2
acheterait	acheter	Ver:CPre+SG+P3
acheteras	acheter	Ver:IFut+SG+P2
acheterent	acheter	Ver:IPSim+PL+P3
acheterez	acheter	Ver:IFut+PL+P2
acheteriez	acheter	Ver:CPre+PL+P2
acheterions	acheter	Ver:CPre+PL+P1
acheterons	acheter	Ver:IFut+PL+P1
acheteront	acheter	Ver:IFut+PL+P3
achetes	achete	Nom:Mas+PL
achetes	acheter	Ver:IPre+SG+P2:SPre+SG+P2
achetes	acheter	Ver:PPas+Mas+PL
acheteur	acheteur	Adj:Mas+SG
acheteur	acheteur	Nom:Mas+SG
acheteurs	acheteur	Adj:Mas+PL
acheteurs	acheteur	Nom:Mas+PL
acheteuse	acheteur	Nom:Fem+SG
acheteuses	acheteur	Nom:Fem+PL
achetez	acheter	Ver:IPre+PL+P2:ImPre+PL+P2
achetiez	acheter	Ver:IImp+PL+P2:SPre+PL+P2
achetions	acheter	Ver:IImp+PL+P1:SPre+PL+P1
achetons	acheter	Ver:IPre+PL+P1:ImPre+PL+P1
acheuleen	acheuleen	Adj:Mas+SG
acheuleen	acheuleen	Nom:Mas+SG
acheuleenne	acheuleen	Adj:Fem+SG
acheuleennes	acheuleen	Adj:Fem+PL
acheuleens	acheuleen	Adj:Mas+PL
acheuleens	acheuleen	Nom:Mas+PL
acheva	achever	Ver:IPSim+SG+P3
achevai	achever	Ver:IPSim+SG+P1
achevaient	achever	Ver:IImp+PL+P3
achevais	achever	Ver:IImp+SG+P1:IImp+SG+P2
achevait	achever	Ver:IImp+SG+P3
achevames	achever	Ver:IPSim+PL+P1
achevant	achever	Ver:PPre
achevas	achever	Ver:IPSim+SG+P2
achevasse	achever	Ver:SImp+SG+P1
achevassent	achever	Ver:SImp+PL+P3
achevasses	achever	Ver:SImp+SG+P2
achevassiez	achever	Ver:SImp+PL+P2
achevassions	achever	Ver:SImp+PL+P1
achevat	achever	Ver:SImp+SG+P3
achevates	achever	Ver:IPSim+PL+P2
acheve	acheve	Adj:Mas+SG
acheve	acheve	Nom:Mas+SG
acheve	achever	Ver:IPre+SG+P1:IPre+SG+P3:SPre+SG+P1:SPre+SG+P3:ImPre+SG+P2
acheve	achever	Ver:PPas+Mas+SG
achevee	acheve	Adj:Fem+SG
achevee	achever	Ver:PPas+Fem+SG
achevees	acheve	Adj:Fem+PL
achevees	achever	Ver:PPas+Fem+PL
achevement	achevement	Nom:Mas+SG
achevements	achevement	Nom:Mas+PL
achevent	achever	Ver:IPre+PL+P3:SPre+PL+P3
achevera	achever	Ver:IFut+SG+P3
achever	achever	Ver:Inf
acheverai	achever	Ver:IFut+SG+P1
acheveraient	achever	Ver:CPre+PL+P3
acheverais	achever	Ver:CPre+SG+P1:CPre+SG+P2
acheverait	achever	Ver:CPre+SG+P3
acheveras	achever	Ver:IFut+SG+P2
acheverent	achever	Ver:IPSim+PL+P3
acheverez	achever	Ver:IFut+PL+P2
acheveriez	achever	Ver:CPre+PL+P2
acheverions	achever	Ver:CPre+PL+P1
acheverons	achever	Ver:IFut+PL+P1
acheveront	achever	Ver:IFut+PL+P3
acheves	acheve	Adj:Mas+PL
acheves	acheve	Nom:Mas+PL
acheves	achever	Ver:IPre+SG+P2:SPre+SG+P2
acheves	achever	Ver:PPas+Mas+PL
achevez	achever	Ver:IPre+PL+P2:ImPre+PL+P2
acheviez	achever	Ver:IImp+PL+P2:SPre+PL+P2
achevions	achever	Ver:IImp+PL+P1:SPre+PL+P1
achevons	achever	Ver:IPre+PL+P1:ImPre+PL+P1
achigan	achigan	Nom:Mas+SG
achillee	achillee	Nom:Fem+SG
acholie	acholie	Nom:Fem+SG
achondroplasie	achondroplasie	Nom:Fem+SG
achoppa	achopper	Ver:IPSim+SG+P3
achoppai	achopper	Ver:IPSim+SG+P1
achoppaient	achopper	Ver:IImp+PL+P3
achoppais	achopper	Ver:IImp+SG+P1:IImp+SG+P2
achoppait	achopper	Ver:IImp+SG+P3
achoppames	achopper	Ver:IPSim+PL+P1
achoppant	achopper	Ver:PPre
achoppas	achopper	Ver:IPSim+SG+P2
achoppasse	achopper	Ver:SImp+SG+P1
achoppassent	achopper	Ver:SImp+PL+P3
achoppasses	achopper	Ver:SImp+SG+P2
achoppassiez	achopper	Ver:SImp+PL+P2
achoppassions	achopper	Ver:SImp+PL+P1
achoppat	achopper	Ver:SImp+SG+P3
achoppates	achopper	Ver:IPSim+PL+P2
achoppe	achopper	Ver:IPre+SG+P1:IPre+SG+P3:SPre+SG+P1:SPre+SG+P3:ImPre+SG+P2
achoppe	achopper	Ver:PPas+Mas+SG
achoppement	achoppement	Nom:Mas+SG
achoppent	achopper	Ver:IPre+PL+P3:SPre+PL+P3
achoppera	achopper	Ver:IFut+SG+P3
achopper	achopper	Ver:Inf
achopperai	achopper	Ver:IFut+SG+P1
achopperaient	achopper	Ver:CPre+PL+P3
